episode,env_return,total_return,status
455,0.0,0.0,death
456,0.0,0.0,death
457,0.0,0.0,death
458,0.0,0.0,death
459,0.0,0.0,death
460,0.0,0.0,death
461,0.0,0.0,death
462,0.0,0.0,death
463,0.0,0.0,death
464,0.0,0.0,death
465,0.0,0.0,death
466,0.0,0.0,death
467,0.0,0.0,death
468,0.0,0.0,death
469,0.0,0.0,death
470,0.0,0.0,death
471,0.0,0.0,death
472,0.0,0.0,death
473,0.0,0.0,death
474,0.0,0.0,death
475,0.0,0.0,death
476,0.0,0.0,death
477,0.0,0.0,death
478,0.0,0.0,death
479,0.0,0.0,death
480,0.0,0.0,death
481,0.0,0.0,death
482,0.0,0.0,timeout
483,1.0,1.0,success
484,0.0,0.0,death
485,1.0,1.0,success
486,0.0,0.0,death
487,0.0,0.0,death
488,0.0,0.0,death
489,0.0,0.0,death
490,0.0,0.0,death
491,0.0,0.0,death
492,0.0,0.0,death
493,0.0,0.0,death
494,0.0,0.0,death
495,0.0,0.0,death
496,0.0,0.0,death
497,0.0,0.0,death
498,0.0,0.0,death
499,0.0,0.0,death
500,0.0,0.0,death
501,0.0,0.0,death
502,0.0,0.0,death
503,0.0,0.0,death
504,0.0,0.0,death
505,0.0,0.0,death
506,0.0,0.0,death
507,1.0,1.0,success
508,0.0,0.0,death
509,0.0,0.0,death
510,0.0,0.0,death
511,0.0,0.0,death
512,0.0,0.0,death
513,0.0,0.0,death
514,0.0,0.0,death
515,0.0,0.0,death
516,0.0,0.0,death
517,0.0,0.0,death
518,0.0,0.0,death
519,1.0,1.0,success
520,0.0,0.0,death
521,0.0,0.0,death
522,0.0,0.0,death
523,1.0,1.0,success
524,0.0,0.0,death
525,0.0,0.0,death
526,0.0,0.0,death
527,0.0,0.0,death
528,0.0,0.0,death
529,0.0,0.0,death
530,0.0,0.0,death
531,1.0,1.0,success
532,0.0,0.0,death
533,0.0,0.0,death
534,0.0,0.0,death
535,0.0,0.0,death
536,0.0,0.0,death
537,0.0,0.0,death
538,0.0,0.0,death
539,0.0,0.0,death
540,0.0,0.0,death
541,0.0,0.0,death
542,0.0,0.0,death
543,0.0,0.0,death
544,0.0,0.0,death
545,0.0,0.0,death
546,0.0,0.0,death
547,0.0,0.0,death
548,1.0,1.0,success
549,0.0,0.0,death
550,0.0,0.0,death
551,0.0,0.0,death
552,0.0,0.0,death
553,0.0,0.0,death
554,0.0,0.0,death
555,1.0,1.0,success
556,0.0,0.0,death
557,0.0,0.0,death
558,0.0,0.0,death
559,0.0,0.0,death
560,0.0,0.0,timeout
561,0.0,0.0,death
562,0.0,0.0,death
563,0.0,0.0,death
564,0.0,0.0,death
565,0.0,0.0,death
566,0.0,0.0,death
567,1.0,1.0,success
568,1.0,1.0,success
569,0.0,0.0,death
570,1.0,1.0,success
571,1.0,1.0,success
572,1.0,1.0,success
573,0.0,0.0,death
574,0.0,0.0,death
575,0.0,0.0,death
576,0.0,0.0,death
577,1.0,1.0,success
578,0.0,0.0,death
579,0.0,0.0,death
