episode,env_return,total_return,status
422,1.0,1.0,success
423,1.0,1.0,success
424,1.0,1.0,success
425,0.0,0.0,death
426,1.0,1.0,success
427,1.0,1.0,success
428,1.0,1.0,success
429,0.0,0.0,death
430,1.0,1.0,success
431,1.0,1.0,success
432,0.0,0.0,death
433,0.0,0.0,death
434,0.0,0.0,death
435,0.0,0.0,death
436,0.0,0.0,death
437,1.0,1.0,success
438,1.0,1.0,success
439,1.0,1.0,success
440,1.0,1.0,success
441,1.0,1.0,success
442,1.0,1.0,success
443,1.0,1.0,success
444,1.0,1.0,success
445,1.0,1.0,success
446,0.0,0.0,death
447,1.0,1.0,success
448,1.0,1.0,success
449,0.0,0.0,death
450,1.0,1.0,success
451,1.0,1.0,success
452,1.0,1.0,success
453,1.0,1.0,success
454,0.0,0.0,death
455,0.0,0.0,death
456,0.0,0.0,death
457,0.0,0.0,death
458,1.0,1.0,success
459,0.0,0.0,death
460,1.0,1.0,success
461,0.0,0.0,death
462,1.0,1.0,success
463,1.0,1.0,success
464,1.0,1.0,success
465,0.0,0.0,death
466,1.0,1.0,success
467,1.0,1.0,success
468,1.0,1.0,success
469,1.0,1.0,success
470,0.0,0.0,death
471,1.0,1.0,success
472,0.0,0.0,death
473,1.0,1.0,success
474,1.0,1.0,success
475,1.0,1.0,success
476,0.0,0.0,death
477,0.0,0.0,death
478,0.0,0.0,death
479,1.0,1.0,success
480,1.0,1.0,success
481,1.0,1.0,success
482,1.0,1.0,success
483,0.0,0.0,death
484,1.0,1.0,success
485,0.0,0.0,death
486,1.0,1.0,success
487,0.0,0.0,death
488,0.0,0.0,death
489,0.0,0.0,death
490,1.0,1.0,success
491,1.0,1.0,success
492,1.0,1.0,success
493,1.0,1.0,success
494,1.0,1.0,success
495,0.0,0.0,death
496,1.0,1.0,success
497,0.0,0.0,death
498,0.0,0.0,death
499,0.0,0.0,death
500,0.0,0.0,death
501,1.0,1.0,success
502,1.0,1.0,success
503,1.0,1.0,success
504,0.0,0.0,death
505,0.0,0.0,death
506,1.0,1.0,success
507,1.0,1.0,success
508,1.0,1.0,success
509,1.0,1.0,success
510,1.0,1.0,success
511,1.0,1.0,success
512,1.0,1.0,success
513,1.0,1.0,success
514,1.0,1.0,success
515,1.0,1.0,success
516,1.0,1.0,success
517,1.0,1.0,success
518,0.0,0.0,death
519,0.0,0.0,death
520,1.0,1.0,success
521,0.0,0.0,death
522,1.0,1.0,success
523,0.0,0.0,death
524,1.0,1.0,success
525,1.0,1.0,success
526,1.0,1.0,success
527,1.0,1.0,success
528,1.0,1.0,success
529,1.0,1.0,success
530,1.0,1.0,success
531,1.0,1.0,success
532,1.0,1.0,success
533,1.0,1.0,success
534,1.0,1.0,success
535,1.0,1.0,success
536,1.0,1.0,success
537,1.0,1.0,success
538,1.0,1.0,success
539,1.0,1.0,success
540,1.0,1.0,success
541,1.0,1.0,success
542,1.0,1.0,success
543,1.0,1.0,success
544,1.0,1.0,success
545,1.0,1.0,success
546,1.0,1.0,success
547,1.0,1.0,success
548,1.0,1.0,success
549,1.0,1.0,success
550,1.0,1.0,success
551,1.0,1.0,success
552,1.0,1.0,success
553,1.0,1.0,success
554,1.0,1.0,success
555,1.0,1.0,success
556,1.0,1.0,success
557,1.0,1.0,success
558,0.0,0.0,death
559,1.0,1.0,success
560,1.0,1.0,success
561,1.0,1.0,success
562,0.0,0.0,death
563,1.0,1.0,success
564,1.0,1.0,success
565,1.0,1.0,success
